hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
7.122269076305,16.0,3.0,3.0,4.0,4.0,4.0,32.0,Travel_Frequently,Sales,9.0,4.0,Life Sciences,1.0,4002.0,Male,4.0,Sales Executive,Single,43270.0,8.0,Y,13.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0
9.67827867023639,19.0,3.0,3.0,2.0,1.0,2.0,29.0,Travel_Rarely,Research & Development,29.0,3.0,Medical,1.0,79.0,Female,1.0,Research Scientist,Married,23070.0,1.0,Y,13.0,8.0,1.0,7.0,0.0,7.0,0.0,7.0
7.748540829986389,7.0,3.0,4.0,1.0,3.0,2.0,25.0,Travel_Rarely,Research & Development,2.0,4.0,Medical,1.0,4116.0,Female,2.0,Manufacturing Director,Divorced,27850.0,0.0,Y,21.0,8.0,0.0,6.0,2.0,5.0,0.0,4.0
9.420705042391667,10.0,3.0,3.0,2.0,3.0,4.0,22.0,Travel_Rarely,Research & Development,15.0,4.0,Life Sciences,1.0,1879.0,Female,1.0,Laboratory Technician,Married,124900.0,0.0,Y,13.0,8.0,0.0,4.0,3.0,3.0,0.0,2.0
6.7609571619811115,8.0,3.0,3.0,3.0,3.0,4.0,33.0,Travel_Rarely,Research & Development,3.0,4.0,Life Sciences,1.0,333.0,Male,4.0,Manufacturing Director,Married,59020.0,0.0,Y,12.0,8.0,1.0,14.0,2.0,13.0,3.0,7.0
6.695233154841389,17.0,2.0,3.0,3.0,4.0,3.0,36.0,Travel_Frequently,Research & Development,8.0,3.0,Other,1.0,1511.0,Female,3.0,Sales Executive,Married,69620.0,4.0,Y,12.0,8.0,2.0,4.0,2.0,1.0,0.0,0.0
6.294323962516667,22.0,3.0,3.0,4.0,2.0,2.0,28.0,Travel_Rarely,Human Resources,1.0,3.0,Human Resources,1.0,3492.0,Female,4.0,Laboratory Technician,Divorced,67810.0,0.0,Y,15.0,8.0,1.0,10.0,2.0,9.0,1.0,7.0
6.949188978134722,12.0,3.0,3.0,1.0,2.0,3.0,31.0,Travel_Rarely,Research & Development,1.0,3.0,Medical,1.0,2227.0,Male,1.0,Laboratory Technician,Single,168560.0,3.0,Y,12.0,8.0,1.0,9.0,3.0,3.0,1.0,0.0
9.951400044622778,17.0,3.0,3.0,4.0,1.0,3.0,41.0,Travel_Rarely,Research & Development,1.0,4.0,Medical,1.0,1899.0,Male,1.0,Research Scientist,Single,195170.0,2.0,Y,13.0,8.0,0.0,20.0,5.0,18.0,2.0,17.0
10.903669120928056,2.0,3.0,3.0,1.0,4.0,2.0,44.0,Travel_Rarely,Research & Development,22.0,3.0,Medical,1.0,1844.0,Female,1.0,Laboratory Technician,Married,104530.0,2.0,Y,11.0,8.0,1.0,10.0,2.0,3.0,0.0,2.0
7.456358768406944,17.0,3.0,3.0,3.0,1.0,3.0,30.0,Travel_Rarely,Sales,7.0,3.0,Life Sciences,1.0,3934.0,Male,3.0,Sales Executive,Divorced,23130.0,2.0,Y,11.0,8.0,0.0,12.0,5.0,7.0,1.0,7.0
6.596371039714167,8.0,3.0,3.0,3.0,2.0,3.0,24.0,Non-Travel,Sales,1.0,5.0,Marketing,1.0,329.0,Female,1.0,Manufacturing Director,Divorced,81890.0,1.0,Y,14.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0
6.823883311021667,19.0,2.0,4.0,4.0,4.0,2.0,50.0,Travel_Rarely,Sales,10.0,1.0,Life Sciences,1.0,457.0,Female,1.0,Manufacturing Director,Divorced,52490.0,9.0,Y,21.0,8.0,2.0,32.0,2.0,5.0,1.0,3.0
5.9270749665327775,16.0,3.0,3.0,4.0,1.0,3.0,29.0,Travel_Rarely,Research & Development,3.0,4.0,Other,1.0,2471.0,Female,2.0,Sales Representative,Divorced,55930.0,1.0,Y,13.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0
5.482242302543333,24.0,2.0,3.0,3.0,4.0,3.0,34.0,Travel_Frequently,Sales,28.0,4.0,Marketing,1.0,2359.0,Male,5.0,Manufacturing Director,Divorced,103250.0,1.0,Y,11.0,8.0,1.0,9.0,3.0,9.0,7.0,2.0
10.5806659973225,5.0,1.0,3.0,4.0,3.0,3.0,49.0,Travel_Rarely,Sales,21.0,1.0,Life Sciences,1.0,1686.0,Male,1.0,Sales Executive,Divorced,40110.0,1.0,Y,18.0,8.0,2.0,31.0,2.0,31.0,0.0,9.0
7.340033467201945,6.0,3.0,4.0,1.0,4.0,3.0,26.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,586.0,Male,2.0,Sales Representative,Married,143360.0,1.0,Y,21.0,8.0,1.0,8.0,3.0,8.0,0.0,7.0
6.431491521641944,14.0,2.0,3.0,2.0,2.0,3.0,32.0,Travel_Frequently,Research & Development,12.0,5.0,Medical,1.0,384.0,Male,1.0,Research Scientist,Married,95470.0,1.0,Y,13.0,8.0,1.0,10.0,3.0,10.0,5.0,3.0
6.6077264614011115,21.0,3.0,4.0,2.0,4.0,2.0,19.0,Travel_Rarely,Research & Development,8.0,2.0,Life Sciences,1.0,4330.0,Male,2.0,Sales Executive,Single,159720.0,1.0,Y,21.0,8.0,0.0,1.0,2.0,1.0,1.0,0.0
7.406271753681389,20.0,1.0,3.0,3.0,1.0,2.0,42.0,Travel_Frequently,Sales,2.0,4.0,Life Sciences,1.0,3521.0,Male,1.0,Laboratory Technician,Single,22850.0,0.0,Y,16.0,8.0,0.0,22.0,3.0,21.0,13.0,14.0
7.4191711289602775,13.0,3.0,3.0,3.0,2.0,3.0,29.0,Travel_Rarely,Research & Development,28.0,4.0,Life Sciences,1.0,1284.0,Female,1.0,Sales Representative,Married,48410.0,0.0,Y,11.0,8.0,0.0,6.0,3.0,5.0,0.0,4.0
8.213222891566112,20.0,2.0,3.0,1.0,3.0,3.0,50.0,Travel_Rarely,Research & Development,12.0,4.0,Medical,1.0,4189.0,Male,1.0,Research Director,Married,49000.0,1.0,Y,11.0,8.0,0.0,3.0,3.0,3.0,0.0,2.0
6.020372601516945,18.0,3.0,4.0,4.0,4.0,4.0,32.0,Travel_Frequently,Sales,2.0,3.0,Marketing,1.0,2827.0,Male,3.0,Laboratory Technician,Divorced,77560.0,0.0,Y,21.0,8.0,0.0,9.0,3.0,8.0,0.0,7.0
9.356103302097223,16.0,2.0,3.0,1.0,4.0,1.0,32.0,Travel_Rarely,Research & Development,9.0,1.0,Medical,1.0,1869.0,Female,1.0,Laboratory Technician,Single,27410.0,1.0,Y,15.0,8.0,1.0,1.0,5.0,1.0,0.0,1.0
5.766541722445278,10.0,2.0,3.0,2.0,3.0,3.0,35.0,Travel_Rarely,Research & Development,22.0,3.0,Medical,1.0,3130.0,Female,1.0,Sales Representative,Married,29660.0,9.0,Y,18.0,8.0,0.0,15.0,2.0,11.0,6.0,9.0
7.841347612672778,5.0,3.0,3.0,3.0,4.0,3.0,37.0,Travel_Rarely,Research & Development,23.0,3.0,Life Sciences,1.0,575.0,Male,3.0,Manufacturing Director,Divorced,166590.0,7.0,Y,16.0,8.0,1.0,10.0,2.0,6.0,1.0,3.0
5.7316834002675,23.0,4.0,3.0,4.0,4.0,2.0,39.0,Non-Travel,Research & Development,3.0,4.0,Life Sciences,1.0,2650.0,Female,2.0,Research Director,Single,47240.0,2.0,Y,12.0,8.0,1.0,21.0,4.0,6.0,1.0,3.0
7.655568942436389,8.0,4.0,3.0,2.0,3.0,3.0,41.0,Travel_Rarely,Sales,1.0,4.0,Life Sciences,1.0,3466.0,Female,1.0,Research Director,Married,52570.0,1.0,Y,14.0,8.0,0.0,10.0,2.0,10.0,0.0,8.0
6.933509593931111,5.0,2.0,3.0,2.0,2.0,3.0,51.0,Travel_Frequently,Research & Development,20.0,3.0,Medical,1.0,2200.0,Male,2.0,Sales Executive,Married,148140.0,2.0,Y,11.0,8.0,1.0,14.0,2.0,4.0,3.0,2.0
10.36644466755889,15.0,4.0,3.0,4.0,3.0,3.0,33.0,Travel_Rarely,Research & Development,8.0,2.0,Life Sciences,1.0,651.0,Female,2.0,Research Scientist,Divorced,161840.0,0.0,Y,13.0,8.0,1.0,10.0,2.0,9.0,0.0,8.0
6.717322623828611,14.0,2.0,3.0,2.0,4.0,3.0,28.0,Travel_Rarely,Research & Development,2.0,2.0,Medical,1.0,3057.0,Male,3.0,Manager,Single,28580.0,1.0,Y,12.0,8.0,0.0,7.0,2.0,7.0,0.0,7.0
6.6327409638552774,17.0,3.0,3.0,4.0,4.0,3.0,43.0,Travel_Frequently,Research & Development,26.0,1.0,Life Sciences,1.0,1761.0,Male,1.0,Laboratory Technician,Married,135490.0,3.0,Y,11.0,8.0,2.0,7.0,3.0,2.0,2.0,2.0
8.030913654618333,19.0,2.0,3.0,4.0,2.0,3.0,26.0,Travel_Rarely,Human Resources,2.0,1.0,Technical Degree,1.0,1040.0,Female,3.0,Sales Executive,Married,65780.0,0.0,Y,15.0,8.0,2.0,6.0,3.0,5.0,1.0,4.0
10.675884649709722,3.0,3.0,4.0,3.0,2.0,3.0,31.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,112.0,Male,4.0,Human Resources,Single,28670.0,0.0,Y,24.0,8.0,0.0,3.0,5.0,2.0,2.0,2.0
7.367965194109722,18.0,3.0,3.0,2.0,2.0,1.0,37.0,Travel_Rarely,Research & Development,22.0,3.0,Life Sciences,1.0,906.0,Female,2.0,Healthcare Representative,Married,174440.0,1.0,Y,14.0,8.0,0.0,8.0,4.0,8.0,7.0,7.0
7.170908076751389,5.0,2.0,3.0,3.0,3.0,3.0,29.0,Travel_Rarely,Research & Development,20.0,1.0,Medical,1.0,2385.0,Female,2.0,Manager,Single,41630.0,9.0,Y,15.0,8.0,1.0,8.0,4.0,5.0,1.0,4.0
6.970761936635278,21.0,3.0,4.0,2.0,3.0,1.0,18.0,Non-Travel,Research & Development,2.0,3.0,Life Sciences,1.0,3994.0,Male,3.0,Sales Representative,Single,186060.0,1.0,Y,24.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0
10.4656659973225,12.0,4.0,4.0,2.0,1.0,3.0,34.0,Travel_Frequently,Sales,17.0,1.0,Marketing,1.0,183.0,Male,1.0,Research Director,Divorced,20010.0,9.0,Y,22.0,8.0,1.0,11.0,5.0,3.0,0.0,2.0
6.190346943328611,16.0,3.0,3.0,4.0,4.0,2.0,36.0,Travel_Rarely,Research & Development,4.0,2.0,Life Sciences,1.0,1986.0,Female,2.0,Human Resources,Single,44780.0,0.0,Y,18.0,8.0,1.0,15.0,3.0,14.0,7.0,8.0
7.191141231592778,13.0,3.0,3.0,3.0,4.0,3.0,52.0,Travel_Frequently,Research & Development,1.0,1.0,Life Sciences,1.0,3310.0,Male,2.0,Laboratory Technician,Married,50060.0,3.0,Y,16.0,8.0,1.0,31.0,2.0,9.0,0.0,0.0
5.5661903168227775,17.0,2.0,3.0,4.0,4.0,3.0,24.0,Travel_Frequently,Sales,22.0,3.0,Life Sciences,1.0,1683.0,Female,1.0,Healthcare Representative,Married,29350.0,0.0,Y,14.0,8.0,2.0,3.0,5.0,2.0,2.0,1.0
9.88458723784,15.0,3.0,3.0,3.0,1.0,3.0,49.0,Travel_Frequently,Research & Development,1.0,1.0,Medical,1.0,33.0,Female,2.0,Research Scientist,Single,35910.0,9.0,Y,13.0,8.0,0.0,22.0,2.0,3.0,1.0,2.0
7.974224676483611,16.0,2.0,3.0,2.0,1.0,2.0,24.0,Travel_Frequently,Sales,3.0,3.0,Life Sciences,1.0,803.0,Male,2.0,Research Scientist,Single,76540.0,2.0,Y,17.0,8.0,1.0,4.0,3.0,0.0,0.0,0.0
5.932970771976667,10.0,2.0,3.0,4.0,4.0,3.0,41.0,Non-Travel,Research & Development,3.0,2.0,Life Sciences,1.0,3129.0,Female,2.0,Research Scientist,Single,99360.0,7.0,Y,17.0,8.0,1.0,16.0,2.0,14.0,1.0,10.0
5.487701918786111,21.0,2.0,3.0,4.0,4.0,3.0,24.0,Travel_Frequently,Sales,22.0,3.0,Life Sciences,1.0,3153.0,Female,1.0,Healthcare Representative,Married,29350.0,0.0,Y,14.0,8.0,2.0,3.0,5.0,2.0,2.0,1.0
6.0629495760819445,18.0,3.0,3.0,4.0,4.0,3.0,39.0,Travel_Rarely,Research & Development,2.0,3.0,Technical Degree,1.0,2548.0,Male,3.0,Healthcare Representative,Divorced,102520.0,8.0,Y,13.0,8.0,1.0,7.0,3.0,2.0,2.0,2.0
5.694765729585,20.0,3.0,3.0,3.0,2.0,2.0,39.0,Non-Travel,Research & Development,6.0,3.0,Life Sciences,1.0,3499.0,Male,1.0,Laboratory Technician,Single,28510.0,9.0,Y,15.0,8.0,0.0,9.0,2.0,5.0,0.0,3.0
6.2492090584558335,6.0,2.0,3.0,3.0,4.0,3.0,55.0,Travel_Rarely,Research & Development,11.0,1.0,Medical,1.0,3799.0,Female,1.0,Laboratory Technician,Married,26930.0,1.0,Y,18.0,8.0,0.0,36.0,6.0,36.0,2.0,13.0
7.071315261044167,17.0,2.0,3.0,2.0,4.0,3.0,34.0,Travel_Rarely,Research & Development,28.0,3.0,Technical Degree,1.0,2696.0,Male,1.0,Laboratory Technician,Divorced,107930.0,0.0,Y,11.0,8.0,3.0,3.0,1.0,2.0,1.0,2.0
6.610256581883055,10.0,2.0,3.0,2.0,4.0,3.0,30.0,Travel_Rarely,Human Resources,1.0,4.0,Human Resources,1.0,2850.0,Female,1.0,Manager,Married,174260.0,2.0,Y,12.0,8.0,1.0,12.0,0.0,10.0,7.0,4.0
10.152815707273334,3.0,3.0,4.0,2.0,4.0,1.0,31.0,Travel_Frequently,Research & Development,7.0,4.0,Life Sciences,1.0,2249.0,Male,1.0,Laboratory Technician,Married,65000.0,6.0,Y,23.0,8.0,1.0,7.0,5.0,2.0,2.0,2.0
7.376658857652778,19.0,3.0,3.0,2.0,2.0,1.0,37.0,Travel_Rarely,Research & Development,22.0,3.0,Life Sciences,1.0,2376.0,Female,2.0,Healthcare Representative,Married,174440.0,1.0,Y,14.0,8.0,0.0,8.0,4.0,8.0,7.0,7.0
6.783846497099445,20.0,3.0,3.0,2.0,1.0,3.0,30.0,Travel_Rarely,Research & Development,1.0,3.0,Other,1.0,849.0,Male,3.0,Sales Executive,Married,179240.0,1.0,Y,13.0,8.0,2.0,10.0,2.0,10.0,6.0,7.0
5.5958389112002775,21.0,3.0,3.0,3.0,2.0,2.0,37.0,Travel_Rarely,Research & Development,19.0,2.0,Technical Degree,1.0,1023.0,Male,2.0,Sales Executive,Divorced,27030.0,2.0,Y,14.0,8.0,0.0,19.0,2.0,10.0,4.0,7.0
5.967877063810556,10.0,2.0,3.0,1.0,4.0,2.0,40.0,Travel_Rarely,Research & Development,1.0,4.0,Medical,1.0,4110.0,Male,2.0,Research Director,Married,50710.0,8.0,Y,17.0,8.0,1.0,8.0,3.0,1.0,0.0,0.0
6.991514948683611,12.0,2.0,3.0,4.0,1.0,2.0,27.0,Travel_Frequently,Research & Development,29.0,1.0,Life Sciences,1.0,280.0,Male,2.0,Manufacturing Director,Divorced,43250.0,1.0,Y,14.0,8.0,0.0,9.0,2.0,9.0,1.0,7.0
5.953738286479167,17.0,2.0,3.0,1.0,4.0,3.0,53.0,Travel_Rarely,Research & Development,9.0,3.0,Life Sciences,1.0,3329.0,Male,1.0,Sales Representative,Married,20890.0,5.0,Y,16.0,8.0,0.0,28.0,2.0,2.0,2.0,2.0
5.579464524765555,17.0,3.0,3.0,3.0,1.0,3.0,46.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,3544.0,Male,2.0,Research Scientist,Married,165550.0,8.0,Y,14.0,8.0,2.0,28.0,4.0,26.0,15.0,9.0
6.993895582329166,8.0,2.0,3.0,1.0,3.0,3.0,25.0,Travel_Rarely,Research & Development,7.0,4.0,Life Sciences,1.0,736.0,Male,1.0,Sales Executive,Married,22160.0,2.0,Y,13.0,8.0,3.0,6.0,2.0,3.0,1.0,2.0
5.743501784917222,17.0,3.0,3.0,1.0,1.0,1.0,60.0,Travel_Rarely,Research & Development,10.0,3.0,Life Sciences,1.0,154.0,Female,1.0,Manufacturing Director,Married,22690.0,5.0,Y,18.0,8.0,1.0,33.0,4.0,29.0,11.0,10.0
10.224202365015556,4.0,4.0,3.0,1.0,4.0,3.0,53.0,Travel_Rarely,Sales,6.0,3.0,Marketing,1.0,367.0,Male,4.0,Sales Executive,Married,23250.0,7.0,Y,18.0,8.0,1.0,35.0,1.0,5.0,0.0,4.0
6.801278447121667,10.0,3.0,3.0,3.0,1.0,3.0,48.0,Travel_Rarely,Research & Development,24.0,3.0,Technical Degree,1.0,2251.0,Male,2.0,Research Scientist,Divorced,16010.0,4.0,Y,12.0,8.0,0.0,15.0,3.0,2.0,2.0,2.0
6.714306113342222,21.0,3.0,4.0,2.0,1.0,2.0,22.0,Travel_Rarely,Research & Development,8.0,3.0,Other,1.0,477.0,Male,2.0,Sales Representative,Married,49070.0,2.0,Y,21.0,8.0,1.0,4.0,2.0,4.0,1.0,1.0
7.87463966979,7.0,2.0,3.0,1.0,2.0,3.0,28.0,Travel_Rarely,Sales,2.0,4.0,Life Sciences,1.0,3223.0,Male,3.0,Research Scientist,Single,20750.0,7.0,Y,18.0,8.0,3.0,10.0,0.0,7.0,3.0,7.0
6.6963163766175,19.0,3.0,3.0,4.0,4.0,2.0,27.0,Non-Travel,Sales,1.0,3.0,Technical Degree,1.0,1828.0,Female,1.0,Sales Executive,Married,27130.0,1.0,Y,11.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0
9.025720660419445,7.0,3.0,3.0,1.0,1.0,3.0,38.0,Travel_Rarely,Research & Development,8.0,3.0,Life Sciences,1.0,1490.0,Female,1.0,Manager,Divorced,68700.0,1.0,Y,11.0,8.0,1.0,8.0,5.0,8.0,7.0,7.0
6.064582775546389,18.0,1.0,3.0,2.0,4.0,2.0,36.0,Travel_Frequently,Research & Development,5.0,3.0,Medical,1.0,2560.0,Female,4.0,Manufacturing Director,Single,177790.0,1.0,Y,17.0,8.0,1.0,10.0,5.0,10.0,0.0,8.0
7.874120928156945,7.0,2.0,3.0,1.0,2.0,3.0,21.0,Travel_Frequently,Research & Development,9.0,3.0,Medical,1.0,1570.0,Female,4.0,Manufacturing Director,Single,178750.0,1.0,Y,12.0,8.0,0.0,3.0,5.0,3.0,1.0,2.0
6.515682730923611,10.0,4.0,3.0,3.0,1.0,2.0,26.0,Travel_Rarely,Research & Development,2.0,2.0,Life Sciences,1.0,4069.0,Male,2.0,Research Scientist,Single,20800.0,0.0,Y,13.0,8.0,0.0,8.0,6.0,7.0,7.0,6.0
6.897238955823055,17.0,2.0,3.0,4.0,4.0,4.0,29.0,Travel_Rarely,Research & Development,5.0,3.0,Medical,1.0,1667.0,Male,1.0,Research Scientist,Divorced,51300.0,4.0,Y,11.0,8.0,0.0,8.0,3.0,3.0,1.0,2.0
6.206423471664166,6.0,3.0,3.0,4.0,4.0,2.0,25.0,Travel_Rarely,Research & Development,6.0,2.0,Medical,1.0,3648.0,Female,4.0,Research Scientist,Married,20450.0,3.0,Y,19.0,8.0,0.0,7.0,3.0,3.0,1.0,2.0
7.22948237394,8.0,3.0,3.0,3.0,1.0,3.0,49.0,Travel_Rarely,Sales,9.0,3.0,Technical Degree,1.0,382.0,Female,2.0,Sales Representative,Married,190330.0,2.0,Y,18.0,8.0,1.0,7.0,5.0,4.0,0.0,2.0
6.981154618473889,7.0,3.0,4.0,4.0,4.0,2.0,46.0,Travel_Rarely,Human Resources,1.0,3.0,Life Sciences,1.0,4005.0,Female,1.0,Laboratory Technician,Divorced,190810.0,3.0,Y,21.0,8.0,0.0,12.0,2.0,9.0,4.0,7.0
8.047624944221111,8.0,3.0,3.0,4.0,1.0,3.0,20.0,Travel_Rarely,Research & Development,2.0,2.0,Life Sciences,1.0,474.0,Female,2.0,Research Scientist,Single,63970.0,1.0,Y,17.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0
6.900469656403334,7.0,3.0,3.0,4.0,4.0,3.0,45.0,Travel_Rarely,Sales,3.0,1.0,Marketing,1.0,77.0,Female,1.0,Sales Executive,Married,171740.0,9.0,Y,14.0,8.0,1.0,12.0,6.0,10.0,9.0,8.0
7.025018964747778,3.0,2.0,3.0,2.0,4.0,2.0,45.0,Travel_Rarely,Research & Development,3.0,3.0,Medical,1.0,4029.0,Female,2.0,Sales Executive,Married,37600.0,0.0,Y,14.0,8.0,1.0,10.0,2.0,9.0,3.0,8.0
8.43789045069139,5.0,3.0,3.0,3.0,4.0,1.0,31.0,Travel_Rarely,Sales,16.0,4.0,Marketing,1.0,55.0,Female,2.0,Research Scientist,Divorced,28040.0,0.0,Y,19.0,8.0,2.0,3.0,0.0,2.0,2.0,2.0
8.736528335564444,12.0,3.0,3.0,2.0,3.0,2.0,26.0,Travel_Frequently,Research & Development,2.0,1.0,Life Sciences,1.0,3136.0,Female,2.0,Laboratory Technician,Divorced,59930.0,0.0,Y,12.0,8.0,0.0,8.0,3.0,7.0,1.0,0.0
6.441674475680278,10.0,3.0,3.0,3.0,3.0,3.0,24.0,Travel_Rarely,Research & Development,6.0,3.0,Life Sciences,1.0,960.0,Male,3.0,Sales Executive,Married,10520.0,1.0,Y,13.0,8.0,0.0,5.0,3.0,5.0,0.0,4.0
6.723315484158611,10.0,2.0,3.0,3.0,1.0,3.0,30.0,Travel_Frequently,Sales,3.0,2.0,Medical,1.0,2899.0,Male,2.0,Healthcare Representative,Single,28620.0,5.0,Y,14.0,8.0,0.0,9.0,2.0,6.0,0.0,1.0
5.920782016956666,9.0,3.0,3.0,1.0,2.0,3.0,34.0,Travel_Rarely,Sales,24.0,3.0,Marketing,1.0,4175.0,Male,4.0,Research Scientist,Single,27420.0,0.0,Y,11.0,8.0,1.0,13.0,2.0,12.0,2.0,11.0
9.944511378848611,2.0,2.0,3.0,1.0,4.0,1.0,32.0,Travel_Rarely,Research & Development,9.0,1.0,Medical,1.0,399.0,Female,1.0,Laboratory Technician,Single,27410.0,1.0,Y,15.0,8.0,1.0,1.0,5.0,1.0,0.0,1.0
6.651454707719722,7.0,3.0,3.0,2.0,2.0,1.0,45.0,Travel_Rarely,Sales,1.0,4.0,Technical Degree,1.0,2836.0,Male,1.0,Research Scientist,Divorced,25800.0,8.0,Y,17.0,8.0,3.0,20.0,3.0,17.0,0.0,15.0
6.881899821508055,17.0,3.0,3.0,3.0,4.0,2.0,52.0,Travel_Rarely,Research & Development,1.0,2.0,Medical,1.0,2913.0,Female,4.0,Manager,Single,83460.0,7.0,Y,14.0,8.0,0.0,6.0,5.0,2.0,2.0,2.0
5.895585676037222,16.0,3.0,3.0,1.0,2.0,3.0,28.0,Travel_Frequently,Research & Development,7.0,3.0,Life Sciences,1.0,3483.0,Male,2.0,Manager,Divorced,29760.0,1.0,Y,14.0,8.0,0.0,1.0,3.0,1.0,0.0,0.0
8.103776215975,20.0,1.0,3.0,3.0,4.0,3.0,35.0,Travel_Rarely,Research & Development,5.0,3.0,Life Sciences,1.0,4075.0,Male,2.0,Sales Representative,Married,48830.0,1.0,Y,18.0,8.0,1.0,10.0,1.0,10.0,0.0,9.0
6.4741387773313885,18.0,3.0,3.0,3.0,1.0,3.0,26.0,Travel_Frequently,Sales,14.0,3.0,Life Sciences,1.0,3065.0,Male,2.0,Manager,Single,75100.0,0.0,Y,18.0,8.0,3.0,7.0,3.0,6.0,0.0,4.0
8.436279562695,14.0,3.0,3.0,4.0,4.0,3.0,27.0,Travel_Frequently,Sales,4.0,3.0,Technical Degree,1.0,1734.0,Male,5.0,Laboratory Technician,Divorced,21940.0,1.0,Y,12.0,8.0,0.0,6.0,5.0,6.0,0.0,4.0
10.713065595716111,6.0,2.0,3.0,4.0,3.0,1.0,44.0,Travel_Frequently,Research & Development,1.0,2.0,Medical,1.0,29.0,Male,2.0,Research Scientist,Divorced,103330.0,3.0,Y,14.0,8.0,1.0,19.0,2.0,1.0,0.0,0.0
6.4094277108433335,18.0,3.0,3.0,3.0,3.0,3.0,32.0,Travel_Rarely,Research & Development,20.0,3.0,Medical,1.0,4322.0,Female,1.0,Manufacturing Director,Single,45810.0,3.0,Y,14.0,8.0,1.0,8.0,3.0,5.0,1.0,4.0
7.602991967871389,9.0,4.0,4.0,3.0,2.0,3.0,46.0,Travel_Rarely,Research & Development,4.0,4.0,Medical,1.0,2546.0,Female,2.0,Sales Representative,Married,27430.0,5.0,Y,25.0,8.0,1.0,14.0,1.0,8.0,0.0,7.0
7.966945560017778,15.0,2.0,4.0,2.0,3.0,4.0,33.0,Travel_Rarely,Research & Development,10.0,3.0,Life Sciences,1.0,178.0,Female,4.0,Research Director,Married,67280.0,7.0,Y,22.0,8.0,0.0,15.0,2.0,7.0,7.0,7.0
6.803930165104722,20.0,3.0,3.0,3.0,4.0,4.0,28.0,Travel_Rarely,Sales,9.0,3.0,Medical,1.0,1026.0,Female,2.0,Sales Executive,Married,47660.0,1.0,Y,12.0,8.0,0.0,5.0,3.0,5.0,0.0,3.0
8.177834672021389,12.0,3.0,3.0,4.0,4.0,3.0,38.0,Travel_Frequently,Sales,3.0,3.0,Marketing,1.0,159.0,Female,2.0,Sales Executive,Married,49070.0,1.0,Y,11.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0
6.333999330655834,23.0,3.0,3.0,4.0,4.0,2.0,52.0,Travel_Rarely,Research & Development,5.0,4.0,Other,1.0,3382.0,Male,1.0,Laboratory Technician,Married,29110.0,2.0,Y,17.0,8.0,2.0,26.0,3.0,9.0,7.0,8.0
7.351802766621945,20.0,3.0,3.0,2.0,2.0,3.0,52.0,Travel_Rarely,Sales,1.0,3.0,Life Sciences,1.0,3489.0,Male,1.0,Sales Executive,Single,59740.0,7.0,Y,18.0,8.0,1.0,18.0,6.0,8.0,4.0,0.0
7.2814457831325,9.0,2.0,3.0,2.0,3.0,2.0,57.0,Travel_Rarely,Sales,2.0,1.0,Life Sciences,1.0,3736.0,Male,3.0,Research Scientist,Married,61620.0,0.0,Y,14.0,8.0,0.0,13.0,5.0,12.0,2.0,8.0
7.656813922355833,5.0,3.0,3.0,3.0,2.0,3.0,29.0,Travel_Rarely,Research & Development,28.0,4.0,Life Sciences,1.0,4224.0,Female,1.0,Sales Representative,Married,48410.0,0.0,Y,11.0,8.0,0.0,6.0,3.0,5.0,0.0,4.0
6.511941097724167,21.0,3.0,3.0,3.0,4.0,3.0,48.0,Travel_Frequently,Sales,10.0,4.0,Marketing,1.0,909.0,Female,3.0,Manager,Married,22700.0,2.0,Y,14.0,8.0,3.0,23.0,2.0,2.0,2.0,2.0
6.785610218652222,8.0,4.0,3.0,3.0,3.0,3.0,18.0,Non-Travel,Research & Development,2.0,4.0,Medical,1.0,3511.0,Male,3.0,Laboratory Technician,Single,109650.0,1.0,Y,18.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0
6.335101517179722,12.0,3.0,3.0,2.0,4.0,3.0,35.0,Travel_Rarely,Research & Development,10.0,5.0,Medical,1.0,251.0,Female,4.0,Laboratory Technician,Single,134580.0,1.0,Y,11.0,8.0,0.0,17.0,3.0,17.0,11.0,8.0
7.241318607764167,21.0,3.0,3.0,4.0,2.0,3.0,24.0,Travel_Rarely,Sales,7.0,4.0,Life Sciences,1.0,584.0,Female,1.0,Laboratory Technician,Single,25760.0,8.0,Y,17.0,8.0,3.0,6.0,3.0,4.0,1.0,2.0
